Unnamed: 0,Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population,Total_Production_Value_Per_Capita,Total_Production_Per_Capita,Total_Reserves_Value_Per_Capita,GDP_total,Total_Production_Value_GDP_Norm,Total_Production_GDP_Norm,Resource_Category,Economic Complexity Index_lag1,Total_Production_Value_lag1,Total_Production_lag1,Oil rents (% of GDP)_lag1,Natural gas rents (% of GDP)_lag1,Mineral rents (% of GDP)_lag1,Total natural resources rents (% of GDP)_lag1,"GDP per capita (constant prices, PPP)_lag1",Cluster_Value,Cluster_Quantity
2649,SWE,Sweden,2019,100.0,29.50446031,1.257183779,0.04398394,0.051,8.6,131.8224744,1.815,53402.359,48.669,24.3768917,3.43598628,22.37607097,1.7841509739999992,0,3.678033333,83.1097561,13.18465713,0.172177306,125.457,0.0,0.025371271,0.009,1.012,0.432231605,0.932,1.898882811,0.994,65.03990336,0.455157399,0.267042279,0.291931361,0.4047801119999992,92.75113903,9015493.0,0.0,536051.898,0.0,1452758586.0,0.0,0,1,0,10278887.0,141.3342306418973,0.05215077254959608,0.0,548916813694.433,0.002646591523080419,9.765630868403414e-07,Industrial Minerals,1.788,1596383822.0,534059.49,0.026172718,0.0,0.781670409,1.0610961640000005,52860.888000000006,2,1
2674,SWZ,Eswatini,2019,77.0,17.30023862,7.424011382,0.05494203,0.535,9.372,20.22337857,0.036,8917.731,27.323,8.519368909,1.82367444,34.64707844,2.598016203,1,10.125,59.85,29.34748495,0.0,91.0519,0.0,0.0,0.495,-0.274,-4.248010181,0.157,8.002680684,0.293,51.31421735,0.690688193,0.246917516,0.121904984,3.276076475,86.64079485,287252.0,66769733.29999995,109926.006,0.0,4142817.449532324,0.0,1,0,0,1179874.0,3.511237174081575,0.09316758060606471,0.0,10521798945.894,0.00039373661014013264,1.044745357379189e-05,Hydrocarbons,-0.132,7673991.908,144375.012,0.0,0.0,0.0,3.143800153,8769.915,0,0
2699,TCD,Chad,2019,8.400000000000006,19.07363504805552,37.59036525,0.070496462,0.897,12.519,7.541473121000003,-1.845,2251.107,10.445,10.59713743844864,1.6359205328081163,28.7590371,-0.971939175,1,31.081688290897063,52.993,9.077935769,0.0,45.9379,0.0,15.57075954,0.938,-1.35,0.606954225,0.786,23.79620517110433,0.051,31.07926928,0.658669531,0.091320895,0.20583865,19.64995887,46.67772472,4050022.0,469812226.1,46310401.0,547500.0,1306989956.1996648,15451755.665413402,1,0,0,16685223.0,78.33218388508591,2.7755338361375212,0.9260742673570141,37560222291.861,0.03479718373452968,0.0012329639755629214,Hydrocarbons,-1.844,1352791624.864271,42159493.0,16.61216737,0.0,0.0,20.93994138,2176.0629999999983,1,3
2724,TGO,Togo,2019,52.5,19.71482531,19.51459005,0.041694783,0.599,8.394,27.59331132,-0.893,2063.759000000002,18.23,11.81308035,2.107893944,19.34441978,0.6746527699999998,0,5.139999999999999,61.055,12.6335069,1.323332075,73.7225,0.0,0.0,0.73,-0.908,3.761613536,0.79,6.078432857,0.2159999999999999,51.23762745,0.742016435,0.157293677,0.147743627,4.325876358,56.34217403,3507580.0,318867134.0,8.227,0.0,235292200.0,0.0,0,0,1,8463068.0,27.802234367016784,9.721060967488386e-07,0.0,17465732752.612015,0.013471647787855442,4.710366359390015e-10,Precious Metals,-0.82,265000000.0,10.0,0.0,0.0,1.722515871,4.873623296,2014.941999999999,0,0
2749,THA,Thailand,2019,99.9,32.88818657,8.12856804,0.068837017,0.656,7.422,143.3691634,1.043,18431.951,20.981,20.03066695,2.76140666,33.59391051,0.706728601,0,4.084166667,77.197,25.62159641,0.0,181.222,0.700466146,0.4598909410000003,0.72,-0.491,1.443094385,0.666,3.038915787,0.3380000000000001,58.27752145,0.520099699,0.183807328,0.214125648,1.5124249150000004,109.6895147,39999986.0,1341708647.0,1430720943.0,138242358.6,7676357136.839796,254968044.4627549,1,0,0,71522271.0,107.32820741723646,20.00385226861714,3.564876239217221,1318294994480.721,0.005822943399601945,0.0010852813285265972,Hydrocarbons,1.052,10085944856.699228,1395406670.0,0.6808047239999997,0.717657095,0.00013308,1.8167064259999988,18101.518,2,1
2774,TJK,Tajikistan,2019,99.4,31.42056767,20.86707336,0.023138529,0.79,4.843,11.582367310000002,-0.712,3592.581,26.773,12.0340446,3.151337147,33.06214906,6.004580823,1,23.54970722,70.962,13.4323434,3.708466987,115.373,0.051902369,0.1984717619999996,0.905,-0.512,-1.205449226,0.496,19.18895987,0.0559999999999999,37.0798561,0.581359208,0.249799386,0.233825892,5.223687128,56.04501591,2490187.0,144177543.69999993,2261801.9,0.0,669274209.2151734,0.0,0,1,0,9529966.0,70.22839422671323,0.23733577853268312,0.0,34237174782.246002,0.019548172811333475,6.60627494641549e-05,Industrial Minerals,-0.84,682626753.3087995,2131506.932,0.2050731179999996,0.065868209,3.71239504,5.400407421,3412.92,0,0
2799,TTO,Trinidad and Tobago,2019,100.0,23.77484126649756,0.7650529410000004,0.037037931,0.309,7.948,41.44843385,0.055,28000.485,26.836,21.410739033832847,3.08532095,35.19696932,1.00054293,0,9.25,72.836,14.64875546,0.0,145.716,8.236599353,2.774581227,0.094,0.082,-0.572594761,0.837,11.92738414,0.897,60.28736123,0.58407706,0.144682497,0.200138256,11.0689883,104.18460943305506,735655.0,0.0,1231299581.0,279667246.53000003,3041418138.4152803,513220539.0031757,1,0,0,1363985.0,2229.8032151491993,902.7222300831754,376.2655300484798,38192241532.725,0.07963444973003858,0.032239521211263854,Hydrocarbons,-0.22,4697483090.098761,1212312014.0,3.660556391,7.504017866,0.0,11.23203743,28002.631,0,0
2824,TUN,Tunisia,2019,100.0,11.593905660000004,9.766258733,0.045444541,0.265,6.099,59.29035832,0.136,11364.832,25.929,9.876981578310046,2.6992414,23.23531158,6.720075329,0,13.55464653849281,75.599,14.31893977,0.0,124.387,0.308497306,1.661411812,0.377,-0.877,-1.007610791,0.871,10.977992520574476,0.818,59.94170903,0.727503896,0.189925522,0.127708137,2.247392297000001,102.3326147,8172507.0,2132216103.0,14580660.0,155125.0,411500996.8,4377997.438533798,1,0,0,11875081.0,34.65247915361588,1.2278366774929788,0.3686709537841298,134958300551.392,0.003049097351691242,0.00010803826026579001,Hydrocarbons,0.176,511966553.3895746,15955340.0,1.990215489,0.349896452,0.2709350850000001,2.821879871,11306.153,0,0
2849,TUR,Turkiye,2019,100.0,26.46578428,6.654153563,0.052575365,0.592,5.3,64.25575194,0.531,28504.810000000005,30.066,26.46784015,2.514292002,27.06799269,15.17682157,0,4.415510222187841,77.737,18.25985518,0.1472802079999999,94.6498,0.003368474,0.1025182979999996,0.851,-1.378,-2.905191052,0.643,0.5781036370281623,0.14,56.53297748,0.52407968,0.211930901,0.225256279,0.382779824,62.57845893,73216431.0,1481462532.0,90726499.77777778,0.0,5589418635.449664,0.0,1,0,0,82579440.0,67.68535407178426,1.09865724177565,0.0,2353911247106.4004,0.002374523951283459,3.854287194952886e-05,Hydrocarbons,0.4589999999999999,6687594997.365406,86563686.6,0.1081118789999999,0.004284886,0.279763046,0.5299666359999993,28670.231,2,1
2874,TZA,Tanzania,2019,37.7,35.18066771,26.59431195,0.039493334,0.536,6.183,12.63830815,-0.924,2725.695,15.225,23.14977163260341,1.7155940530000002,28.67183336,3.4642805800000005,0,16.97083333,66.007,8.501810556,1.022281361,80.5836,0.1855590269999999,0.0,0.318,-0.388,-0.309203643,0.693,14.36289174,0.748,36.83250439,0.73026073,0.064650796,0.218460828,3.531450444,33.01858925,19733362.0,300580648.5,722197.015,0.0,1453605506.4968448,0.0,0,0,1,59174891.0,24.564565847647184,0.012204450279426793,0.0,161292704524.245,0.009012221047346525,4.477555368237016e-06,Precious Metals,-0.038,1120504928.1859317,648499.345,0.0,0.197788905,0.811400866,3.611597287,2625.994999999999,0,0
2899,UGA,Uganda,2019,41.3,17.30867272,22.94550881,0.040278748,0.616,5.42,13.80506371,-0.754,2561.4879999999994,13.454,12.734716343593192,2.43697238,26.6204367,2.8675880340000006,1,19.84655871,66.354,15.46630748,0.0,59.0598,0.0,0.0,0.824,-0.694,-2.71014321,0.569,14.7478688,0.355,42.99811105,0.738537669,0.112010211,0.173737481,7.388339378,39.36105396,11969800.0,239311795.39999992,0.17,0.0,4862000.0,0.0,0,0,1,42999637.0,0.11307072196911802,3.953521747171959e-09,0.0,110143054179.85597,4.414259288707113e-05,1.5434473037437459e-12,Precious Metals,-0.754,318000.0,0.012,0.0,0.0,0.0,8.388882178,2441.33,0,0
2924,UKR,Ukraine,2019,100.0,12.1342336,8.965181014,0.025276348,0.331,13.079,30.02706859,0.3249999999999999,12902.796,39.409,12.2740277,3.28966856,22.58041968,7.886717456,0,19.82170833,73.92,10.78860042,0.085357372,130.629,0.718231984,0.3634169649999998,0.664,-1.428,0.954581125,0.897,10.69365877,0.356,54.48551971,0.64990443,0.276178896,0.120117739,1.7317987000000006,90.51123429,31179240.0,11328387888.0,700438311.2,1053583003.0,2174776440.8817005,1924622987.0,1,0,0,44957458.0,48.37409714939178,15.580024813680525,42.80987121202449,580076909252.568,0.0037491174121788624,0.0012074921446235782,Hydrocarbons,0.2999999999999999,3502501954.0,711041797.5,0.4845496779999996,1.22232292,0.421159094,2.9104695510000003,12428.081,0,0
2949,URY,Uruguay,2019,99.9,16.82132949,6.502795597,0.035913266,0.036,9.754,25.308254309999995,-0.042,22993.361,27.861,15.06337754,2.776405811,17.56016942,7.881988709,0,11.55718506,77.503,10.57871185,0.0,133.237,0.0,0.007349923,0.0439999999999999,1.028,-0.490401037,0.881,3.049128555,0.965,64.88327593,0.625623524,0.194453225,0.143074676,1.706327805,49.74483412,3239166.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3397206.0,0.0,0.0,0.0,78113183949.366,0.0,0.0,Mixed/Low,-0.018,12322500.0,0.465,0.008714751,0.0,0.007919167,1.972992442,22863.446,0,0
2974,USA,United States,2019,100.0,19.44999335,0.8388128909999999,0.045097634,0.088,8.697,196.1834646,1.597,62980.63900000001,30.037,20.84261365,3.749341488,18.28042804,1.8122100749999996,0,5.282500000000001,78.78780488,11.05803677,0.018750106,105.321,0.0,0.3685445600000001,0.097,0.118,-3.527566768,0.926,3.719680362,0.938,77.18111416,0.690386415,0.116583928,0.232231289,0.5570981259999996,26.45375949,264611859.0,0.0,39159870734.81288,12208672989.0,273165088392.98776,22964513372.023453,1,0,0,330226227.0,827.2059153950476,118.58498063757025,69.54176105468284,20797858791019.055,0.013134289021663427,0.0018828799218370944,Hydrocarbons,1.573,320779205320.6218,35514767266.37923,0.3192476070000003,0.008189258,0.03524484,0.5956788100000008,61750.7,3,2
2999,UZB,Uzbekistan,2019,100.0,34.41953481,21.84191174,0.053779479,0.722,5.97,25.85805922,-0.69,7476.063,26.777,17.87384329,2.3660742519214746,31.99911837,14.52573596,1,23.60606748,72.093,17.54788576,4.92871809,101.26,5.0744737010000005,0.8192119309999999,0.784,-0.297,-0.41947617,0.698,5.128645565,0.171,38.54744348,0.528057456,0.29824397,0.272101641,10.85699852,64.96392276,16677505.0,363392734.9,2024192186.3666668,816392672.1,7790708909.047112,1497060587.4002347,1,0,0,32964701.0,236.3348877044907,61.40483987301043,45.414050241203,246446181452.163,0.03161221189608631,0.008213526273522632,Hydrocarbons,-0.672,10487824991.908909,2053636205.0,1.120734262,8.436774646,9.038785041,18.65079715,7183.464,0,0
3024,VEN,"Venezuela, RB",2019,99.8,9.041046508,5.012930064000001,0.038795892,0.905,6.802,27.47279942,-1.277,7804.256000000001,10.09,15.11001544,2.893461704,48.63213241,254.9485348,0,21.05916667,72.766,11.64524006,0.1052952579999999,63.8474,0.377759594,11.30215117,0.957,-1.539,-9.950797637,0.695,-89.47080187,0.011,38.63664524,0.349881053,0.056827113,0.047000229,11.84650828,58.12929033,25784716.0,0.0,1273865210.339031,6147526171.0,12762652746.880194,13954516300.824884,1,0,0,28938098.0,441.03288152801866,44.02035027799792,482.21953981995927,225840324945.08804,0.05651184193957996,0.005640556931755943,Hydrocarbons,-1.105,23286232966.602177,1705596270.0008612,11.30215117,0.377759594,0.1052952579999999,11.84650828,10384.299,0,0
3049,VNM,Viet Nam,2019,99.4,32.99040545,11.78452855,0.055241585,0.197,6.3,108.03190089999998,-0.057,10176.85,19.415,22.90495208,2.601555586,36.8031369,2.7958236749999994,0,7.7075,74.211,23.7867165,0.0193784129999998,140.193,0.359969937,0.7244949529999998,0.496,0.039,0.9924148470000002,0.669,5.159252657,0.322,42.46872278,0.572158396,0.139873996,0.291962236,2.500682605,164.704215,33645364.0,435302430.9,478871099.74,625261237.3,4988489023.799837,1184581574.945913,1,0,0,97173776.0,51.33575362760254,4.927986947219176,12.190342124256992,988922942285.6,0.0050443657543938,0.00048423499876869324,Hydrocarbons,-0.066,6465323360.196234,475974331.9,1.1204620710000004,0.383369129,0.090469934,3.260099685,9661.291,0,0
3074,YEM,"Yemen, Rep.",2019,72.8,28.176095854477303,28.74514031,0.029610483,0.868,5.859,5.636719540999998,-1.518,1997.34,7.321999999999999,45.133302126080586,1.842988729,25.44299784,8.104725836,0,22.08333333,66.567,18.402792075900525,0.0,43.399,0.00021259,4.823561531,0.904,-2.771,-5.65568662,0.546,11.78875493,0.066,41.81186184,0.67365104,0.3687437769999999,0.367245734,4.878673918,56.07782272,12256254.0,440287517.1,34547000.0,257857695.9,974998726.8913914,499942386.5101154,1,0,0,35111408.0,27.76871627852097,0.9839252245310128,14.238745040076871,70129419654.72,0.01390284892833517,0.0004926177939314352,Hydrocarbons,-1.428,1102749606.730326,34366981.19,4.823561531,0.00021259,0.0,4.878673918,2004.5930000000008,0,0
3099,ZAF,South Africa,2019,85.0,13.62443969,1.950321145,0.052202106,0.335,8.75,117.1855569,0.154,13688.776,26.698,16.12022051,2.768338919,23.62201528,4.102850755,0,10.125,66.071,12.40089127,1.385761107,162.739,0.0251931119999999,0.3728196879999998,0.444,-0.283,-1.505872616,0.74,5.268415653,0.69,64.34730483,0.664440274,0.191926166,0.158855781,4.187822279,53.89799641,37786302.0,2468917538.0,261158605.08800003,0.0,18808709250.419285,0.0,0,0,0,59587885.0,315.6465320160178,4.38274667892643,0.0,815685210078.76,0.023058784219715318,0.00032017082308355617,Mixed/Low,0.068,23409751702.662224,256670940.017,0.4071065909999998,0.0227641499999999,0.509756015,3.869491488,13850.288,0,0
3124,ZMB,Zambia,2019,43.0,40.41592439,2.8607749370000004,0.042792447,0.499,6.482,15.62618991,-0.49,3372.366,20.413,29.73579541,2.686845064,34.94198122,9.150316443,1,10.29166667,62.914,6.788930097000001,2.1838131580000004,93.0148,0.0,0.0,0.542,-0.117,-2.496947032,0.686,2.469674325,0.49,54.6037591,0.47311312,0.224550053,0.310985774,7.915065395,68.79120494,8051629.0,666541290.5,1123119.734,0.0,3248285903.0862417,0.0,0,1,0,18513839.0,175.45177437733156,0.06066379501301702,0.0,62435441173.074,0.05202631457479157,1.7988496804029282e-05,Industrial Minerals,-0.51,3939882486.148064,1239308.137,0.0,0.0,6.340884663,11.7483463,3425.956,0,0
3149,ZWE,Zimbabwe,2019,46.7,20.5554556,22.70565248,0.05992271,0.685,8.281,3.4280217640000004,-0.921,2270.392,10.826,0.044913003,2.713407516,38.97494595,255.3049908,1,16.18166667,61.06,12.15720733,2.411075929,86.4094,0.0,0.050882519,0.765,-0.943,-1.317386662,0.635,-76.63157616,0.2269999999999999,34.73444865,0.777127624,0.107014582,0.130146831,4.715765458,46.10654427,5525756.0,468198468.7,2636941.922,0.0,977395252.8,0.0,0,0,1,15271368.0,64.00181390429462,0.17267227939238972,0.0,34671991736.256,0.028189763663849517,7.605394988723962e-05,Precious Metals,-1.0,1146440898.028381,3358477.5960000004,0.037859947,0.0,1.646339118,3.3781894470000005,2466.8629999999994,0,0
